0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,42
0.06555919278210058,0.13101339847183244,0.1683518915256509,0.16383969733228687,0.19205466297051849,0.26870431254960797,0.28840916855384635,0.2801195582176697,0.1565443206878716,0.18329287671752081,0.15268491086528618,0.13533271706208283,0.10669300033014695,0.1319592937076007,0.1052320684358253,0.09341722798834752,0.05725229068517872,0.09617778214159332,0.08505138488029461,0.0747904239772088,0.159028676730065,0.10815070548122196,0.05893304182332509,0.04677917410698759,0.14593224998706295,0.15070607686645113,0.049914633643827894,0.034364487481059344,0.13269203345588493,0.1477346874280522,0.041915812524459695,0.03357556766751389,22
0.08159049483758601,0.1610196149757511,0.19730418764863517,0.18661424585076297,0.21697732371226897,0.30433042693115725,0.32384364725479076,0.30766101631014925,0.1780556465777387,0.21267542858450017,0.18268075485841637,0.15887614104010914,0.13019372195317375,0.1587478034967831,0.1347572040263573,0.11790836826934684,0.0832800231621202,0.11688805127167545,0.10682535335268978,0.09759453956327317,0.16201095827312537,0.10832684670008633,0.05970241024502127,0.04798739715443637,0.1451631627474785,0.15503589038954405,0.04872929171685979,0.03283594957211612,0.1337799362986634,0.15343627871227503,0.04160200976913237,0.02349123044933152,22
0.08270875014748656,0.16419839869952638,0.20751561616868056,0.2021081799116274,0.23181884929316984,0.3201853513792579,0.3432228907467883,0.324708681818147,0.20668027530799635,0.2323095878492099,0.2078457812720129,0.18043907500299597,0.17100237191406617,0.181090170292701,0.15903860296315234,0.13406087663839059,0.13180290150682936,0.14575310877544015,0.1324963971172821,0.11400065491156493,0.18236474288378135,0.10052254257573001,0.057123475563687555,0.03726128372073727,0.1595295669168935,0.15110872853507484,0.05081337684676142,0.029056782063614704,0.13467980433051804,0.15429422481901456,0.04638476622766223,0.023130314768077184,22
0.10257702341926056,0.19630052323858768,0.2479288580074121,0.2514589816971123,0.2717823387893974,0.37985931589212046,0.3930003425794874,0.36670598009162725,0.23209854922343243,0.26849396845582074,0.22838001288299842,0.20068291559265827,0.1796201063307004,0.22178692361617253,0.19563027271221053,0.17230514131052052,0.12732945459253617,0.16802795637153756,0.16632898322797404,0.16077313850647051,0.2058743609302337,0.12822123807185332,0.04926806535608862,0.05385251367423556,0.16838405252051578,0.1802926495637958,0.03315637968402015,0.030887218267165586,0.13035972250010436,0.17191186932128039,0.028381516783049388,0.019752866202168477,22
0.11988904034108665,0.21552955860971865,0.2719656197542601,0.2891697677086041,0.3134808358309179,0.4376331655741715,0.45866363448658953,0.4310738517851742,0.2796949062771444,0.31549255309379176,0.2691261417843707,0.23665177343852345,0.23097257243716757,0.26939100878315575,0.23079520672423645,0.200960150599227,0.18055112335061535,0.22168269639645816,0.1989507361289273,0.1757156519901965,0.2468003004941469,0.14697961209621976,0.05017325302818207,0.04940285097320619,0.21392050891741468,0.20843429433927116,0.03864993196559478,0.03351302896666686,0.16183533964537453,0.19960110647813853,0.03588148241055514,0.027275831569136252,22
0.13470844990222017,0.24594729193243053,0.31611538302648085,0.32465542604311054,0.3480371424566378,0.4898196136189671,0.5147937997225065,0.479649017165228,0.30804108098048144,0.3540743757517083,0.3053392573081091,0.2620288739355199,0.2530463820099786,0.2979420996183844,0.26050216106101776,0.22082649961911846,0.19502235981237873,0.24859770975222098,0.23643362320432418,0.20654960695932348,0.27710028679986576,0.1491061709280394,0.057252868136076926,0.04959978737263042,0.227766180860648,0.22292367359925305,0.04504023638458755,0.024677183900143975,0.1623862864501009,0.22226848603274366,0.041372701750270253,0.01824564226458059,22
0.13833393394430232,0.24756806729130765,0.3186317536883482,0.33283788424850347,0.34898057708397723,0.48660524540262645,0.5160094856040143,0.4930792440151004,0.3088006294722196,0.33906831889506456,0.2823502089896321,0.2353009694167546,0.25947191325029534,0.2917311614532223,0.24204497331012645,0.19291867074633617,0.20722487563050243,0.27890433050895447,0.29414863925615164,0.288548401403863,0.2712001506982793,0.15629592157159122,0.04735217577615126,0.02482822015350166,0.22754163833863408,0.24349139296505865,0.04042523295414251,0.06337389364355962,0.17038778189643622,0.26230047524548844,0.043018777742571304,0.10279684285633882,22
0.14203934008297903,0.25452300813076373,0.31954698878112003,0.32698627591620094,0.3475695572492664,0.48754649297452207,0.5250032798423,0.505584681832077,0.29931979217853316,0.35579419377132704,0.31993288644531964,0.28531155448263407,0.2352452727469418,0.29160491439882524,0.2676849326025395,0.23384455192783216,0.16752173478165786,0.21823245710978567,0.22244246661322548,0.20964150154609953,0.26911116132313384,0.14294089720969055,0.06568732183953714,0.0739510174150108,0.23748403665536647,0.21935430777449041,0.05254057504201563,0.045497302244856326,0.19120122129914924,0.2269339864412654,0.05162759825244474,0.024486144474609454,22
0.13944846661478474,0.2539689861523378,0.32493889663081504,0.32461223472970424,0.3402722381682327,0.4842834240645035,0.5146722485626968,0.4889012270525141,0.29537579121856605,0.3555599548071928,0.3224686005982669,0.28202503679909197,0.2408764217384241,0.300717973926392,0.2796566692161118,0.2411987209101249,0.18381245689919898,0.2585669680143831,0.2811997114425013,0.2756887303798145,0.2671374891645209,0.1384317168112828,0.054848250709291065,0.049557459630538994,0.22140711988437808,0.20586965061750492,0.04335354876625478,0.04499153395107098,0.17393599040933364,0.21556477576317865,0.04296777156574595,0.06310882102687064,22
